mileage_per_year,model_year,price,car_age,sold
16620,2000,86633.46,24,no
12681,2005,83877.1,19,no
15754,2007,50938.9,17,yes
28879,2005,41890.39,19,yes
10092,2004,34052.08,20,yes
10660,1998,35307.92,26,yes
6671,2002,31695.2,22,yes
15803,2005,40227.33,19,yes
4980,2003,43917.45,21,yes
10811,2009,109906.01,15,no
9842,2004,67982.13,20,no
13230,2011,41578.68,13,yes
10984,2003,67504.73,21,no
10529,2004,69547.81,20,no
16910,2002,25314.75,22,yes
25396,2006,67606.49,18,no
16839,2001,107345.32,23,yes
19725,2005,34927.35,19,yes
7985,2000,96531.08,24,yes
5657,1999,45120.98,25,yes
8620,2009,88881.87,15,no
10757,1998,48994.7,26,yes
9305,2005,70709.22,19,yes
15354,1998,58219.51,26,yes
20599,2000,23668.79,24,yes
9158,2012,35561.17,12,yes
16609,2001,40363.11,23,no
15958,2005,72452.0,19,no
17845,2004,35037.8,20,yes
13914,2010,85300.42,14,no
12522,2007,71149.77,17,no
8648,2002,95239.51,22,yes
8121,2008,61215.8,16,yes
9391,1998,19218.55,26,yes
8519,2011,66091.55,13,yes
8266,2008,112641.34,16,no
20231,2012,95541.23,12,no
14821,2003,98568.01,21,no
10109,2009,106052.39,15,yes
21013,2011,109610.39,13,no
21124,2008,80984.73,16,no
8208,2003,80582.02,21,yes
12236,2008,55590.65,16,yes
7483,2002,70193.91,22,yes
24501,2005,87003.04,19,no
7174,2008,107491.17,16,yes
10999,2010,77343.61,14,no
25891,2000,66778.15,24,no
9443,2005,53076.24,19,yes
13408,2004,76087.48,20,yes
16638,2001,67870.19,23,no
11745,2001,53956.34,23,yes
13743,2000,73962.99,24,no
9120,2012,79281.48,12,no
23907,2005,38765.45,19,yes
8876,2013,57832.84,11,no
12299,1998,48082.53,26,no
21228,2002,54844.78,22,yes
11290,2006,106526.04,18,yes
7988,1999,29561.02,25,yes
6399,1999,72051.98,25,no
7707,2002,66043.77,22,no
11017,1998,81316.02,26,yes
7899,2015,101104.96,9,yes
12244,2011,80513.54,13,no
16530,2007,46702.28,17,yes
17530,1999,90589.03,25,no
16952,1998,61799.1,26,no
25769,2004,101916.7,20,yes
21293,2001,82097.82,23,no
15519,1999,64528.31,25,no
7785,2007,98485.14,17,yes
10513,2003,66008.2,21,no
16251,2008,61722.12,16,no
18382,2001,34298.66,23,yes
14924,2012,98856.7,12,no
5818,2004,83667.22,20,no
14116,2013,97263.91,11,yes
11330,2012,88281.54,12,no
12664,2013,34524.98,11,yes
19257,1999,104827.16,25,no
5377,2013,48726.58,11,no
13920,2011,54424.16,13,yes
9604,2003,85295.12,21,yes
14255,2005,51606.0,19,yes
9172,1998,34593.37,26,yes
22129,2004,71759.8,20,no
9972,1999,52546.09,25,yes
7039,2010,51090.19,14,yes
15514,2010,54236.98,14,no
7897,1999,64528.13,25,yes
16998,2013,93928.95,11,no
15321,2017,53518.08,7,yes
10193,2008,87563.28,16,yes
20977,2011,89629.5,13,no
11923,2003,32668.29,21,yes
4456,2001,76761.77,23,no
9371,2002,35058.71,22,yes
7718,1999,65385.97,25,no
12337,2005,49519.35,19,yes
15582,2007,75797.77,17,no
9783,2004,29170.59,20,yes
5516,2005,33382.6,19,yes
10746,2000,26377.36,24,yes
6749,1998,37468.84,26,yes
10966,2000,24665.45,24,yes
20752,1999,42444.55,25,yes
6314,1998,50872.23,26,yes
12124,1998,24292.86,26,yes
13231,1999,19297.52,25,yes
10501,2004,63790.44,20,yes
17769,2004,70521.22,20,no
16160,1998,65478.23,26,no
18580,2005,91915.88,19,no
19286,2008,103990.56,16,yes
6247,2001,74740.98,23,no
13371,2001,98810.93,23,yes
13089,2002,47387.61,22,yes
30045,2005,81228.74,19,no
12097,2004,106076.06,20,no
21479,2006,83588.44,18,no
15575,2013,95199.66,11,no
5524,2000,42348.96,24,no
19620,2002,19916.43,22,yes
20698,2010,47806.25,14,no
10080,2009,57963.68,15,no
12536,2002,73547.63,22,yes
11660,1998,77671.45,26,no
7781,2007,79165.35,17,yes
17029,2010,92465.26,14,no
15187,1999,82416.48,25,no
15462,2008,45640.49,16,yes
7942,2008,58501.34,16,yes
10261,2000,90030.77,24,no
12744,2005,14508.39,19,yes
7596,2004,94208.8,20,yes
10474,1999,48715.6,25,no
10245,2012,32046.01,12,yes
9941,2002,49410.98,22,no
6883,2012,87069.05,12,no
9216,2001,85096.92,23,no
18708,2010,61753.82,14,no
11884,2005,93559.64,19,no
9578,2011,42410.36,13,yes
16019,2000,36581.64,24,yes
14067,2004,27474.36,20,yes
8364,2015,93514.83,9,no
9930,2010,107079.39,14,yes
7413,1999,61803.61,25,no
18509,2009,101748.11,15,no
12119,2006,74032.86,18,yes
14826,2000,99589.67,24,no
16757,1998,23017.53,26,yes
12047,2001,42619.3,23,yes
9904,2009,86919.84,15,yes
18648,1998,31505.15,26,yes
24982,2003,63596.69,21,no
14873,2002,72759.25,22,yes
24258,2003,99435.47,21,no
11211,2000,40425.88,24,no
13302,2003,24349.84,21,yes
12365,2006,101688.68,18,yes
12922,2006,36247.29,18,yes
10579,2010,60496.16,14,no
17833,2006,27668.57,18,yes
9576,2001,26789.44,23,yes
8540,1998,105173.64,26,yes
15240,2002,42571.83,22,yes
14504,2002,85966.75,22,no
11363,1999,89264.14,25,no
7208,1998,33833.66,26,yes
15449,2003,59863.94,21,yes
10721,2000,71509.64,24,yes
20219,2005,94078.78,19,no
13687,2006,99458.94,18,no
31750,2009,69070.78,15,no
21252,2005,103482.53,19,yes
17296,1998,92719.67,26,no
14089,2002,67054.25,22,yes
11229,2005,38055.29,19,yes
13424,2000,23733.08,24,yes
15407,2009,70682.81,15,no
19115,1999,88481.86,25,yes
13957,2001,73771.6,23,no
17002,2007,32474.89,17,yes
12383,2001,62882.66,23,yes
24262,2002,90766.35,22,no
10001,2002,61934.73,22,yes
22460,2003,52531.47,21,yes
10644,2005,77414.27,19,yes
14632,2006,76585.4,18,no
19146,2004,63635.52,20,no
7497,1998,69959.57,26,yes
16888,2001,104788.21,23,no
16432,2011,87919.11,13,no
7098,2001,28710.56,23,yes
7003,2005,111329.21,19,no
9263,2000,66962.03,24,no
13200,2001,67865.91,23,no
18537,2003,54159.34,21,yes
26595,1999,32290.74,25,yes
19644,2009,54337.79,15,yes
13420,2002,35602.53,22,yes
13083,2006,64654.71,18,yes
14202,2013,44184.29,11,yes
14404,2000,49690.72,24,no
19666,2001,56841.47,23,yes
12548,2011,55281.48,13,yes
12256,2007,38841.48,17,yes
30373,2001,34285.91,23,yes
14518,2004,93771.79,20,no
15608,2009,60766.54,15,no
10346,2000,66528.07,24,yes
12408,2013,67046.86,11,yes
20417,2004,103340.78,20,yes
12499,2010,46975.59,14,yes
11819,2013,103042.74,11,yes
16344,2007,52331.31,17,no
13793,2001,83215.92,23,yes
19083,1999,41534.81,25,yes
10569,2003,79326.41,21,yes
11658,2002,112293.85,22,no
12105,2010,95322.47,14,no
12286,1998,33958.75,26,yes
13294,1998,58010.29,26,yes
10989,1998,52000.53,26,no
5365,2001,51608.72,23,yes
7087,2002,71949.13,22,no
8991,1999,60133.51,25,no
13024,1998,36599.76,26,yes
11989,2004,64303.85,20,no
14740,2000,99064.05,24,no
20309,1998,28587.24,26,yes
15942,2007,42096.4,17,no
9929,2012,72458.38,12,yes
29517,2005,90849.42,19,no
13297,2012,96619.46,12,yes
8662,1999,75324.63,25,no
11492,2002,31668.3,22,yes
9918,2002,29428.05,22,yes
24789,1998,31016.19,26,yes
14403,2010,27250.7,14,yes
10422,2007,98989.22,17,no
29706,2005,75491.16,19,no
18401,2001,47735.93,23,yes
10173,2008,91783.18,16,yes
18824,2003,64729.76,21,no
16559,2003,39433.15,21,yes
10818,2007,88235.0,17,no
21320,2003,37256.35,21,yes
9872,2001,78665.46,23,yes
7927,2008,30450.97,16,yes
11127,2001,25065.57,23,yes
10267,2009,29926.6,15,yes
8778,2002,83609.21,22,yes
8959,2009,63327.04,15,no
8029,2014,95705.34,10,no
21210,2007,91216.66,17,no
15227,2001,52214.47,23,yes
15039,2004,67848.61,20,no
16859,2000,47602.49,24,yes
6910,2007,42611.34,17,no
7795,2011,85374.41,13,no
14351,2011,93690.6,13,no
10772,2002,33481.35,22,yes
7755,1999,26803.39,25,yes
10718,1998,63427.5,26,yes
20226,1998,64368.36,26,no
24225,2003,60502.91,21,no
21412,2002,30572.94,22,yes
25152,2002,49972.88,22,yes
10528,2002,88048.72,22,no
15005,2003,59699.1,21,no
20927,1998,81785.58,26,no
13829,2008,83924.22,16,yes
12145,2008,34813.54,16,yes
14376,2005,99645.65,19,yes
9747,1999,72851.89,25,no
13627,2013,109525.03,11,no
13353,2006,55122.44,18,yes
11992,2000,83834.06,24,no
5356,2001,52849.41,23,yes
14704,2008,45340.26,16,yes
20123,1998,11308.25,26,yes
15969,2011,110569.02,13,yes
20633,2008,73065.98,16,no
17690,2006,74587.35,18,no
20137,2003,57776.0,21,yes
16838,2007,80862.65,17,no
20039,2004,72232.65,20,no
10616,2004,35179.06,20,yes
11653,2007,82406.98,17,yes
13591,1998,106635.34,26,yes
11458,2003,14730.99,21,yes
10641,2005,97025.36,19,yes
13431,2002,117039.9,22,yes
16645,2005,99266.15,19,no
16474,2001,51185.39,23,no
17039,2004,52021.04,20,yes
5517,2008,53654.36,16,no
7361,2002,63123.67,22,no
15434,1998,70215.24,26,no
24734,2004,28984.27,20,yes
12576,2002,48994.41,22,yes
11360,2009,65225.61,15,yes
7624,2012,90106.13,12,no
9827,2009,99019.19,15,yes
19445,2000,38410.92,24,yes
19362,2012,100254.46,12,yes
9021,2013,67341.64,11,no
12880,2009,26735.77,15,yes
12646,2002,73055.43,22,yes
10035,2000,76131.64,24,yes
8493,2012,109505.69,12,yes
18768,1998,3916.34,26,yes
9813,1999,66908.32,25,yes
15096,2006,62362.94,18,no
17182,2006,99549.79,18,no
22190,1998,74779.76,26,no
12509,2000,94090.53,24,no
4670,2014,101111.37,10,yes
22416,2004,93795.28,20,yes
15879,2009,80004.53,15,no
12022,2002,18192.36,22,yes
13001,2011,86940.14,13,no
17477,2003,98037.89,21,no
17947,2005,45315.24,19,yes
19878,2008,46953.03,16,yes
11065,2005,108863.98,19,no
9339,2010,88149.12,14,no
17962,2007,51684.99,17,no
20256,2007,67945.59,17,yes
9217,2004,89508.99,20,no
9700,1999,27652.5,25,yes
10417,2004,35678.59,20,yes
12091,1999,85086.25,25,no
15439,2004,82976.92,20,no
26347,2004,32786.31,20,yes
8470,1999,99112.35,25,no
13816,2001,31258.79,23,yes
31508,2003,27652.51,21,yes
29307,2000,54102.28,24,yes
14999,2011,76547.79,13,no
8150,1999,80937.02,25,no
17508,2011,89633.55,13,no
17194,2005,63573.79,19,no
16252,1999,54357.3,25,no
8622,2013,39402.11,11,yes
16420,2003,111470.66,21,no
17813,2006,24570.34,18,yes
8160,2008,97807.94,16,no
13538,1998,29148.44,26,yes
12464,2005,40757.63,19,yes
9995,1998,94489.67,26,yes
20872,2000,57515.62,24,no
18952,2003,40265.3,21,yes
12936,1999,60545.43,25,no
16568,2012,35226.02,12,yes
11413,2003,75044.18,21,no
8989,2003,29195.43,21,yes
16867,2011,70723.53,13,no
20191,2000,111003.46,24,no
13074,2008,107686.58,16,yes
22111,2000,45651.67,24,yes
11792,2003,79410.02,21,no
8141,2002,70756.25,22,yes
16666,2003,21166.29,21,yes
15002,2003,115397.46,21,no
10977,2002,103841.19,22,no
17415,2013,43585.19,11,yes
26527,2012,33573.59,12,yes
9448,1999,67476.52,25,yes
16926,1999,46226.05,25,yes
11904,2005,65096.21,19,no
17658,2007,73924.85,17,no
7844,2002,32981.44,22,yes
12060,2011,88658.52,13,no
11916,1998,35675.52,26,yes
21319,2002,105251.05,22,yes
7326,2006,70358.22,18,yes
19402,2007,32412.76,17,yes
20185,2000,63460.45,24,no
15243,2005,95225.06,19,no
19678,2013,84614.3,11,no
16437,2015,110415.11,9,yes
10686,1998,22995.5,26,yes
15586,2004,49547.73,20,yes
11362,2008,41189.28,16,yes
12696,2012,72444.18,12,no
10703,2002,88256.9,22,no
9677,2005,54724.96,19,yes
9569,2008,53070.3,16,yes
8171,2010,72531.36,14,no
18110,2016,85200.95,8,no
7253,1998,55882.95,26,no
9634,2003,75220.42,21,yes
13256,1999,11544.29,25,yes
26055,2003,47187.85,21,yes
11801,2001,39847.04,23,yes
9489,2012,63366.87,12,no
14542,2008,64781.58,16,no
11246,2002,91076.01,22,yes
12580,2002,43864.97,22,yes
14147,2003,64708.94,21,yes
8999,2013,94217.52,11,yes
7558,2002,86398.79,22,no
11516,2002,52073.85,22,no
8748,2000,94375.46,24,yes
10233,2002,98937.16,22,yes
15296,2006,54576.79,18,yes
11776,1999,69366.94,25,no
16725,2004,72452.64,20,yes
10683,2000,57879.25,24,yes
19429,2002,82990.69,22,no
19819,2011,29497.69,13,yes
14356,2002,56389.65,22,yes
11223,1998,13901.22,26,yes
15207,2006,53803.51,18,yes
24738,2008,30271.27,16,yes
26901,2004,24195.0,20,yes
8855,2000,57353.48,24,yes
12737,2005,62553.6,19,no
12568,2008,82423.57,16,yes
14923,2005,64013.19,19,yes
8705,2000,85953.54,24,no
15498,2004,60441.11,20,no
11338,2006,44388.26,18,yes
13617,2004,115277.42,20,no
8397,2012,42773.85,12,yes
7676,2006,45509.9,18,no
10636,2004,58717.27,20,yes
13395,2000,61615.98,24,no
10323,2005,39581.18,19,yes
17621,2002,74666.12,22,no
13844,2009,102212.27,15,yes
10086,2011,47091.68,13,yes
9120,2000,63778.79,24,yes
25608,2009,54665.51,15,no
9217,2006,98048.16,18,yes
10096,2001,64692.1,23,no
10132,2005,92116.01,19,yes
12913,1998,61075.54,26,no
8765,2009,64578.42,15,no
7885,2005,63580.68,19,yes
14831,2013,35054.64,11,yes
15992,2010,42688.64,14,yes
21905,2005,85502.96,19,no
14331,2000,95470.81,24,no
6415,2005,80679.67,19,no
22851,2010,50430.95,14,yes
17949,2001,93340.27,23,no
33192,2003,46976.4,21,yes
9496,2008,110925.99,16,yes
18850,2005,26679.53,19,yes
17416,2010,60166.15,14,no
17474,1998,80949.88,26,no
8077,2002,38211.35,22,yes
10509,2012,29628.59,12,yes
10675,2002,79931.83,22,no
9521,2001,52991.62,23,yes
14640,2004,56688.86,20,yes
17256,2000,67150.25,24,no
13069,2008,106218.57,16,no
16011,2005,58090.09,19,yes
13143,2008,67804.93,16,no
23967,2001,81917.77,23,no
8003,1998,67078.43,26,no
10564,2002,20795.64,22,yes
17121,2005,38963.53,19,yes
13846,2000,93999.79,24,yes
9532,2005,59099.93,19,no
9170,2007,105574.0,17,yes
17820,2000,52624.17,24,yes
11550,2000,65852.56,24,no
28491,2008,104047.72,16,yes
16572,2012,66557.02,12,no
15689,2003,38270.8,21,yes
10765,2009,29113.27,15,yes
14058,2011,74064.05,13,no
10791,2015,105971.42,9,no
21236,2006,37042.17,18,yes
16289,2002,72703.68,22,no
13930,1998,78076.85,26,yes
11528,2001,65057.93,23,yes
20968,2005,25367.09,19,yes
21974,1999,94369.76,25,yes
18594,2005,57492.78,19,no
11045,2000,97120.77,24,no
14868,1999,106726.42,25,yes
15752,2003,104736.1,21,yes
22828,1998,98582.15,26,no
12330,2004,42332.43,20,yes
9281,2004,71911.87,20,yes
13432,2002,56663.15,22,yes
13304,2001,28787.43,23,yes
19339,2000,58348.05,24,yes
19613,2003,49554.79,21,no
9741,2013,107752.2,11,no
12305,1998,70720.16,26,no
24441,2015,113247.89,9,yes
11513,2003,84095.57,21,no
11029,2005,77209.72,19,no
9107,2001,103559.23,23,yes
24217,2007,93187.98,17,no
16646,2001,25880.19,23,yes
9589,2003,25936.24,21,yes
14699,2008,98426.36,16,no
26085,2012,77957.51,12,no
12545,1998,78334.72,26,no
7766,2000,108645.31,24,yes
15894,2001,62996.29,23,no
11802,1999,80377.25,25,yes
18257,1998,62635.88,26,no
5083,2005,106883.8,19,yes
17818,2013,48864.76,11,no
14022,2001,85195.84,23,no
14669,2004,45944.57,20,yes
18026,2000,16285.69,24,yes
10991,2012,99455.13,12,yes
15983,2008,99886.93,16,no
14470,2007,59207.55,17,yes
16862,2005,105278.09,19,no
8725,2003,75359.33,21,no
18508,2003,45826.31,21,yes
26089,2009,36220.39,15,yes
11370,2006,100023.56,18,no
18440,2006,52666.29,18,yes
15373,2004,62292.76,20,no
15110,2000,79724.06,24,no
12092,2003,47014.55,21,yes
11005,2004,86010.64,20,yes
19941,2008,102833.93,16,yes
8579,2011,94328.92,13,no
13132,1999,38937.72,25,yes
17282,2001,66111.33,23,no
21058,2008,66667.79,16,no
13825,2002,89423.76,22,yes
5844,2008,85911.12,16,no
10664,2009,98510.48,15,no
11923,2015,114914.16,9,yes
16301,2007,62790.21,17,no
9545,2001,61415.79,23,no
13914,2002,45788.95,22,yes
24360,2011,95031.63,13,no
14646,2002,85754.82,22,yes
5711,2003,89297.4,21,yes
17939,2004,74706.9,20,no
11386,2002,60070.34,22,yes
11065,2005,36625.19,19,yes
12523,2002,70856.29,22,no
8781,2010,104129.45,14,yes
10031,1999,15016.61,25,yes
22322,2004,57339.98,20,yes
13512,2000,81215.11,24,yes
12815,2001,27487.53,23,yes
12845,2007,70295.75,17,yes
19141,2009,31989.92,15,yes
15076,1999,61533.24,25,no
8662,1999,53724.26,25,yes
22778,1998,85571.76,26,no
10377,2003,51238.95,21,yes
15469,2001,52433.49,23,yes
11728,2007,93022.69,17,no
9209,1998,66082.82,26,no
9943,2000,30847.22,24,yes
10926,1999,53036.93,25,yes
12254,2004,54990.16,20,yes
11905,2005,29925.33,19,yes
15654,2009,81628.16,15,no
15918,2008,110759.87,16,yes
13709,2001,57708.06,23,yes
13905,2003,98614.8,21,yes
20651,2013,85877.4,11,no
15906,2011,52550.0,13,yes
17528,2005,76409.8,19,no
13663,2003,82141.95,21,no
11572,2002,33916.44,22,yes
13794,2000,45235.49,24,yes
15421,2011,109535.71,13,yes
18392,1998,74808.17,26,yes
10548,2006,81533.18,18,no
13663,1999,68320.56,25,no
11123,2008,63044.87,16,no
9740,1999,13476.51,25,yes
10287,2012,76699.42,12,no
13821,2005,57210.75,19,yes
7791,2004,23744.87,20,yes
18360,1999,104688.45,25,yes
31059,2013,89945.11,11,no
19479,2013,109791.01,11,yes
19499,1999,33252.76,25,yes
28735,2013,32086.37,11,yes
21157,2002,47619.91,22,yes
11366,2004,62753.78,20,no
10501,1998,58449.23,26,yes
10160,2004,57247.39,20,yes
9020,1999,30189.2,25,yes
20014,2001,33006.8,23,yes
13995,2000,56810.27,24,yes
16046,2001,69324.62,23,no
12720,2005,46243.78,19,yes
13611,2011,96549.15,13,no
15487,1998,82276.93,26,no
13336,2006,49452.59,18,yes
6345,2003,89586.74,21,no
12129,2009,71734.04,15,no
18649,2011,54150.58,13,yes
15684,2000,105993.97,24,yes
11191,2010,32824.29,14,yes
22463,2014,74156.82,10,no
15552,2012,32087.27,12,yes
7561,2004,75548.62,20,no
16226,1998,67967.27,26,no
5219,2009,92917.97,15,yes
9399,2009,83449.16,15,yes
11837,1999,32915.05,25,yes
16175,1998,81625.08,26,no
17641,1998,55084.95,26,yes
19278,2006,47821.4,18,yes
6667,2012,79851.2,12,no
15294,2003,72161.89,21,no
6651,1998,30258.21,26,yes
19655,2004,57591.69,20,yes
11596,1998,17657.61,26,yes
20617,1999,75608.77,25,no
14764,2009,75025.97,15,no
18910,1998,55869.87,26,yes
14026,2006,95872.23,18,yes
12219,2001,74728.97,23,yes
13474,2000,106181.56,24,no
16226,2005,91717.96,19,no
24080,2004,66006.77,20,no
11245,1998,89608.22,26,no
8914,2002,32043.53,22,yes
17691,2003,73869.71,21,no
13933,2000,77372.01,24,yes
11875,2001,90713.59,23,yes
4781,2004,62955.87,20,yes
14349,2002,61806.56,22,yes
15068,2014,67217.37,10,no
8950,2013,83027.74,11,no
17856,2008,102362.04,16,yes
19170,2004,78816.24,20,no
19041,2001,69587.16,23,no
11806,2006,39757.22,18,yes
9637,2004,54909.38,20,yes
6275,2000,25978.43,24,yes
11256,2010,91382.87,14,yes
11480,2017,40121.49,7,yes
13188,2001,93117.24,23,no
9714,2005,39805.7,19,yes
14690,2006,25676.24,18,yes
15845,2003,42462.28,21,no
11404,2000,43737.98,24,yes
10436,2005,26859.12,19,yes
6669,2008,82480.43,16,yes
10270,2002,67956.73,22,yes
8127,2003,29462.7,21,yes
10723,2001,83467.45,23,no
16523,2006,83919.08,18,no
14675,1999,47945.07,25,yes
14136,1998,19023.81,26,yes
16605,1999,34290.76,25,yes
10329,2007,35791.2,17,yes
11215,2006,93173.91,18,yes
12699,2000,93417.91,24,no
20972,2004,31856.91,20,yes
8492,2003,91498.09,21,no
18145,2004,78205.51,20,no
11558,2001,49015.01,23,yes
12013,2005,22420.28,19,yes
9155,2000,19734.94,24,yes
7405,1998,16356.05,26,yes
9159,2002,101561.4,22,no
12036,2013,86217.44,11,yes
9621,2007,64727.51,17,no
10577,2001,46090.52,23,yes
8439,2012,112786.56,12,yes
19920,2005,67443.04,19,no
12329,2001,49495.18,23,yes
13488,2007,106864.27,17,yes
17044,2005,96929.39,19,no
22681,2009,53350.32,15,no
13122,2004,87667.46,20,no
21330,1999,67670.18,25,no
11454,2009,94572.76,15,no
21036,2000,20151.34,24,yes
18847,2011,54724.63,13,yes
14828,2005,56448.59,19,yes
5991,2007,66867.53,17,yes
11778,2002,20352.19,22,yes
14594,2003,57780.5,21,yes
14423,2000,24075.13,24,yes
17226,2004,65406.4,20,no
27494,2009,98283.49,15,no
22502,2003,70604.47,21,no
10889,1998,73184.4,26,no
18224,2000,39300.99,24,yes
5997,2006,44107.56,18,no
8896,1999,54445.16,25,yes
13131,1998,87984.31,26,no
12173,2003,18460.61,21,yes
17007,2006,20643.46,18,yes
16086,2000,11802.81,24,yes
19836,2002,72125.67,22,no
9066,2004,78066.47,20,yes
11787,2005,37624.31,19,yes
20214,2010,59471.09,14,yes
11968,2000,53319.63,24,no
9677,2007,68691.64,17,no
9868,2001,68005.85,23,yes
7440,2002,104132.15,22,yes
18107,1999,90839.57,25,no
11352,2016,45593.6,8,yes
10716,2001,70890.7,23,yes
18898,2011,93651.83,13,no
19812,2006,36981.96,18,yes
27564,1999,83663.91,25,no
19980,2000,53366.36,24,yes
12575,2000,84246.6,24,no
30839,2009,42583.64,15,yes
22474,2005,84181.95,19,no
18212,2010,61482.86,14,no
9093,2000,20116.56,24,yes
17158,2016,72930.5,8,no
14083,1998,69029.03,26,yes
8450,2006,80878.51,18,no
17160,2007,67882.88,17,no
13336,2005,44434.99,19,yes
11073,2009,113364.43,15,yes
16391,2006,91158.69,18,no
6539,2007,40896.05,17,yes
10045,2000,21041.66,24,yes
10385,2012,59253.79,12,yes
14135,2015,76769.9,9,yes
29743,2013,43342.37,11,yes
17125,2000,51785.57,24,yes
12994,1998,106324.44,26,yes
14315,1998,26054.34,26,yes
15432,2002,82309.1,22,no
9475,2001,68173.85,23,no
12172,1999,45684.28,25,yes
11322,2009,94668.73,15,no
14760,2014,105004.09,10,no
8493,2007,90474.64,17,no
11971,2005,45179.3,19,yes
17279,2002,115416.64,22,yes
12488,2010,65996.9,14,no
14556,2013,73909.62,11,yes
20243,2007,29278.64,17,yes
10327,2001,95287.93,23,no
10625,2007,43868.22,17,no
13165,2008,38057.6,16,yes
17713,1998,85746.68,26,no
8555,2006,77586.28,18,no
10804,2009,34391.96,15,yes
22284,2015,84181.77,9,no
14445,2005,80582.75,19,yes
21380,2004,55242.52,20,yes
15588,1998,73122.2,26,no
17736,2004,54860.65,20,yes
15232,2006,34251.51,18,yes
9740,2009,105030.72,15,no
7659,1999,70692.7,25,no
10576,2006,44276.97,18,yes
18452,2009,87552.69,15,no
13673,2001,41331.87,23,yes
12162,2010,102573.08,14,no
12869,2001,68748.99,23,no
12125,2010,68038.28,14,no
12588,1998,85954.73,26,no
9236,2006,29849.24,18,yes
15051,2006,70596.37,18,no
14912,2006,64262.65,18,no
12478,2002,42270.39,22,yes
9875,2011,91633.18,13,yes
14858,2011,33564.31,13,yes
9994,2009,26850.29,15,yes
17158,1998,102766.95,26,no
10829,1998,78426.56,26,yes
13247,1999,45952.83,25,yes
9946,2008,75367.58,16,no
5999,2003,87547.13,21,yes
19080,1999,98926.08,25,no
24517,2010,69364.54,14,no
16217,2003,99630.87,21,no
9673,2014,67507.15,10,no
7878,2004,104882.79,20,yes
11622,2000,89299.29,24,yes
13823,2000,14878.44,24,yes
11550,2010,96046.33,14,no
20616,1998,44330.62,26,yes
21940,2001,34101.17,23,yes
11941,2006,102101.78,18,yes
12480,1998,63295.82,26,yes
13375,2002,57312.82,22,no
23591,2016,59675.71,8,yes
18679,2001,89722.83,23,no
6852,2011,67960.67,13,yes
8088,1999,111550.7,25,yes
15270,2013,57380.48,11,yes
12247,1998,9875.3,26,yes
7901,2011,71588.48,13,no
16428,2006,65225.76,18,no
13840,2010,39190.53,14,yes
23175,2002,29573.71,22,yes
14131,2005,106415.22,19,no
16601,2004,94956.21,20,no
12691,2000,77199.25,24,no
9016,2008,48492.7,16,no
10295,2000,96772.76,24,no
8682,2004,76977.94,20,no
15717,2005,33967.01,19,yes
